Time,Temperature,Clouds,Visibility,Humidity,Pressure,WindSpeed,hour_sin,hour_cos,sin_day_of_month,cos_day_of_month,daylight_duration,Weather_encoded,WeatherDescription_encoded,SolarPower
2024-03-09 00:45:00,5.53,87,10000,95,1017,1.11,0.0,1.0,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 01:00:00,5.52,96,10000,96,1017,0.4,0.25881904510252074,0.9659258262890683,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 01:15:00,5.52,87,10000,95,1017,1.11,0.25881904510252074,0.9659258262890683,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 01:30:00,5.32,93,10000,95,1016,1.09,0.25881904510252074,0.9659258262890683,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 01:45:00,5.33,93,10000,95,1016,1.09,0.25881904510252074,0.9659258262890683,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 02:00:00,5.4,81,10000,95,1016,0.28,0.49999999999999994,0.8660254037844387,0.9510565162951536,-0.30901699437494734,11.5625,1,0,0
2024-03-09 02:15:00,5.38,93,10000,95,1016,1.09,0.49999999999999994,0.8660254037844387,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 02:30:00,5.45,96,10000,95,1015,1.1,0.49999999999999994,0.8660254037844387,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 02:45:00,5.36,96,10000,95,1015,1.1,0.49999999999999994,0.8660254037844387,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 03:00:00,5.34,96,10000,95,1015,1.1,0.7071067811865476,0.7071067811865476,0.9510565162951536,-0.30901699437494734,11.5625,2,4,0
2024-03-09 03:15:00,5.37,96,10000,95,1015,1.1,0.7071067811865476,0.7071067811865476,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 03:30:00,5.61,97,10000,96,1015,1.02,0.7071067811865476,0.7071067811865476,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
2024-03-09 03:45:00,5.6,97,10000,96,1015,1.02,0.7071067811865476,0.7071067811865476,0.9510565162951536,-0.30901699437494734,11.5625,1,7,0
